0	0.111391
1	0.103883
2	0.108888
3	0.114443
4	0.118898
5	0.113649
6	0.109377
7	0.114565
8	0.114504
9	0.113405
10	0.112062
11	0.110658
12	0.113283
13	0.107912
14	0.109987
15	0.111391
16	0.113466
17	0.120058
18	0.124147
19	0.120058
20	0.115969
21	0.130251
22	0.128908
23	0.114992
24	0.112734
25	0.122866
26	0.126162
27	0.121828
28	0.127199
29	0.128542
30	0.128908
31	0.128054
32	0.124697
33	0.135439
34	0.133059
35	0.125124
36	0.135256
37	0.132448
38	0.131167
39	0.133791
40	0.138003
41	0.142458
42	0.138125
43	0.141543
44	0.137087
45	0.135744
46	0.141176
47	0.143923
48	0.144472
49	0.144961
50	0.148562
51	0.149966
52	0.150515
53	0.14966
54	0.155276
55	0.155764
56	0.158511
57	0.158633
58	0.156374
59	0.158267
60	0.158999
61	0.164248
62	0.158877
63	0.153323
64	0.160464
65	0.169314
66	0.171878
67	0.165042
68	0.170901
69	0.175113
70	0.175662
71	0.179934
72	0.181582
73	0.174258
74	0.185977
75	0.185367
76	0.183536
77	0.188418
78	0.189822
79	0.186038
80	0.193484
81	0.197024
82	0.201419
83	0.201663
84	0.210147
85	0.209293
86	0.20734
87	0.197757
88	0.207767
89	0.212772
90	0.205386
91	0.211978
92	0.217227
93	0.219852
94	0.229435
95	0.23328
96	0.237675
97	0.234257
98	0.24329
99	0.243778
100	0.245731
101	0.245121
102	0.249577
103	0.243046
104	0.244083
105	0.259525
106	0.263371
107	0.273686
108	0.26978
109	0.272587
110	0.273136
111	0.280095
112	0.277958
113	0.280949
114	0.291569
115	0.288884
116	0.291264
117	0.300175
118	0.309087
119	0.316472
120	0.328618
121	0.334539
122	0.337896
123	0.340597
124	0.337728
125	0.340475
126	0.352132
127	0.362814
128	0.359457
129	0.358785
130	0.365805
131	0.371908
132	0.374411
133	0.384543
134	0.395346
135	0.408286
136	0.413413
137	0.413718
138	0.424094
139	0.429343
140	0.43917
141	0.441733
142	0.447227
143	0.447776
144	0.457725
145	0.45803
146	0.461082
147	0.468101
148	0.476219
149	0.488487
150	0.500511
151	0.503441
152	0.50753
153	0.521691
154	0.531395
155	0.536156
156	0.545739
157	0.545129
158	0.554833
159	0.564233
160	0.572473
161	0.578515
162	0.588647
163	0.594385
164	0.598352
165	0.607752
166	0.618372
167	0.623743
168	0.629908
169	0.631373
170	0.643824
171	0.660487
172	0.665385
173	0.675578
174	0.677531
175	0.681376
176	0.684367
177	0.696757
178	0.704997
179	0.712383
180	0.715679
181	0.720012
182	0.732097
183	0.740215
184	0.74638
185	0.753216
186	0.758221
187	0.765728
188	0.777264
189	0.772747
190	0.777813
191	0.7841
192	0.787152
193	0.793866
194	0.80058
195	0.805768
196	0.811566
197	0.81651
198	0.825971
199	0.831525
200	0.832685
201	0.843122
202	0.849409
203	0.854353
204	0.865034
205	0.870771
206	0.875471
207	0.882429
208	0.885298
209	0.887373
210	0.892683
211	0.89958
212	0.901717
213	0.902388
214	0.905745
215	0.910323
216	0.911788
217	0.913802
218	0.916793
219	0.917708
220	0.919295
221	0.921614
222	0.924422
223	0.92607
224	0.927718
225	0.927779
226	0.928817
227	0.933516
228	0.935958
229	0.938338
230	0.940963
231	0.941573
232	0.943832
233	0.946517
234	0.950484
235	0.95256
236	0.955856
237	0.958846
238	0.961288
239	0.962814
240	0.963241
241	0.964828
242	0.966232
243	0.966232
244	0.968551
245	0.970199
246	0.971176
247	0.971237
248	0.972152
249	0.973068
250	0.973251
251	0.97435
252	0.974838
253	0.976669
254	0.97789
255	0.979904
256	0.112306
257	0.102113
258	0.107546
259	0.108827
260	0.110842
261	0.10547
262	0.101625
263	0.106935
264	0.108461
265	0.105531
266	0.104372
267	0.0971695
268	0.103212
269	0.0968032
270	0.099733
271	0.101076
272	0.102541
273	0.106569
274	0.11017
275	0.107546
276	0.104616
277	0.113649
278	0.113344
279	0.0995499
280	0.0966812
281	0.103639
282	0.106508
283	0.102541
284	0.104799
285	0.103883
286	0.105776
287	0.105043
288	0.100038
289	0.107607
290	0.107424
291	0.099855
292	0.105776
293	0.102052
294	0.102113
295	0.102968
296	0.105592
297	0.109621
298	0.105837
299	0.104067
300	0.100649
301	0.0984512
302	0.105409
303	0.103456
304	0.104067
305	0.103029
306	0.104433
307	0.107546
308	0.105715
309	0.105104
310	0.105348
311	0.106386
312	0.107485
313	0.10724
314	0.104433
315	0.100832
316	0.101503
317	0.104311
318	0.0990616
319	0.0938735
320	0.0972305
321	0.105776
322	0.106081
323	0.0996109
324	0.101564
325	0.101503
326	0.101747
327	0.104311
328	0.106081
329	0.0975357
330	0.104799
331	0.102296
332	0.0967422
333	0.101198
334	0.102785
335	0.098024
336	0.100404
337	0.100832
338	0.105592
339	0.101259
340	0.106203
341	0.102541
342	0.103639
343	0.0948501
344	0.0990005
345	0.0999161
346	0.0919814
347	0.0962539
348	0.0973526
349	0.0970474
350	0.105592
351	0.104189
352	0.107118
353	0.0990616
354	0.107607
355	0.102785
356	0.103944
357	0.0987564
358	0.101076
359	0.0955215
360	0.0920424
361	0.099855
362	0.101015
363	0.108217
364	0.104555
365	0.100404
366	0.0995499
367	0.101991
368	0.0996109
369	0.0968032
370	0.100893
371	0.0926528
372	0.089662
373	0.0926528
374	0.0945449
375	0.0975967
376	0.102907
377	0.105165
378	0.106569
379	0.104799
380	0.0968643
381	0.0941176
382	0.0978408
383	0.102724
384	0.0989395
385	0.0945449
386	0.0974746
387	0.0964981
388	0.09131
389	0.0939956
390	0.0983291
391	0.099733
392	0.101015
393	0.0926528
394	0.0964981
395	0.0950332
396	0.102174
397	0.0979629
398	0.0979019
399	0.0941787
400	0.0975967
401	0.0902724
402	0.0849012
403	0.0877699
404	0.0900893
405	0.0961318
406	0.0992447
407	0.0917372
408	0.092958
409	0.0946059
410	0.0953384
411	0.089723
412	0.0944839
413	0.0882582
414	0.0914931
415	0.0887465
416	0.096376
417	0.0941787
418	0.0992447
419	0.0999161
420	0.0964981
421	0.098146
422	0.099855
423	0.0969863
424	0.0958877
425	0.0886244
426	0.0924086
427	0.0967422
428	0.0969253
429	0.0988174
430	0.0916762
431	0.0881361
432	0.084535
433	0.0889296
434	0.0902113
435	0.0911879
436	0.0910048
437	0.0878309
438	0.0934463
439	0.0927138
440	0.0969863
441	0.0915541
442	0.094728
443	0.0898451
444	0.0922866
445	0.0924697
446	0.0924697
447	0.0908827
448	0.0925307
449	0.0917983
450	0.0903944
451	0.0885023
452	0.0922866
453	0.0861219
454	0.0907607
455	0.0864271
456	0.0854505
457	0.0882582
458	0.0933242
459	0.0906996
460	0.0933242
461	0.0903334
462	0.0940566
463	0.0856947
464	0.0860609
465	0.0924697
466	0.0949722
467	0.0900893
468	0.0944228
469	0.0885023
470	0.0924697
471	0.092958
472	0.0890517
473	0.0939345
474	0.101137
475	0.093019
476	0.0870985
477	0.0943618
478	0.0941787
479	0.0918593
480	0.0922866
481	0.0875257
482	0.0906996
483	0.0938125
484	0.0976577
485	0.0903334
486	0.0964981
487	0.0919203
488	0.094728
489	0.0946059
490	0.098024
491	0.0918593
492	0.0906386
493	0.0921645
494	0.0921035
495	0.0885023
496	0.0844129
497	0.0910658
498	0.100832
499	0.0964981
500	0.0919814
501	0.0979629
502	0.0976577
503	0.091249
504	0.0951553
505	0.0970474
506	0.0919203
507	0.0919203
508	0.0907607
509	0.0891127
510	0.0915541
511	0.0969863
512	0.109926
513	0.111879
514	0.113344
515	0.113039
516	0.112795
517	0.117678
518	0.116701
519	0.117189
520	0.117067
521	0.119692
522	0.115724
523	0.112428
524	0.112306
525	0.109987
526	0.113588
527	0.114443
528	0.116823
529	0.129274
530	0.122255
531	0.115908
532	0.113161
533	0.116457
534	0.119142
535	0.128115
536	0.13135
537	0.120974
538	0.116457
539	0.124269
540	0.129458
541	0.127199
542	0.126162
543	0.123659
544	0.130434
545	0.137209
546	0.135073
547	0.128359
548	0.131594
549	0.132815
550	0.139467
551	0.134768
552	0.145022
553	0.140749
554	0.144167
555	0.144472
556	0.14258
557	0.136416
558	0.136172
559	0.137575
560	0.137148
561	0.141176
562	0.140627
563	0.152529
564	0.146975
565	0.149722
566	0.15436
567	0.15021
568	0.155947
569	0.15375
570	0.145083
571	0.161807
572	0.164858
573	0.15491
574	0.166751
575	0.16553
576	0.166751
577	0.17023
578	0.167361
579	0.166873
580	0.169314
581	0.174197
582	0.17847
583	0.165591
584	0.172854
585	0.185916
586	0.194095
587	0.184878
588	0.190127
589	0.186221
590	0.18732
591	0.190005
592	0.197147
593	0.194522
594	0.198734
595	0.202213
596	0.206546
597	0.205142
598	0.202274
599	0.211612
600	0.219974
601	0.220523
602	0.212161
603	0.216068
604	0.224002
605	0.226627
606	0.227237
607	0.230655
608	0.238102
609	0.235416
610	0.23743
611	0.241459
612	0.24622
613	0.241276
614	0.245182
615	0.2486
616	0.24799
617	0.258793
618	0.266117
619	0.263249
620	0.270756
621	0.276493
622	0.279667
623	0.274052
624	0.277409
625	0.283696
626	0.294072
627	0.294621
628	0.305608
629	0.310674
630	0.31635
631	0.321294
632	0.323919
633	0.33254
634	0.332418
635	0.335286
636	0.346944
637	0.348287
638	0.347738
639	0.351766
640	0.357321
641	0.370443
642	0.382589
643	0.388998
644	0.394553
645	0.402487
646	0.413352
647	0.418662
648	0.423789
649	0.427634
650	0.424704
651	0.435264
652	0.440879
653	0.442039
654	0.446983
655	0.455222
656	0.459922
657	0.467857
658	0.474632
659	0.477501
