0	0.252262
1	0.25275
2	0.261418
3	0.258
4	0.25568
5	0.260563
6	0.254337
7	0.25452
8	0.259098
9	0.25391
10	0.256474
11	0.266789
12	0.261601
13	0.257084
14	0.259342
15	0.255253
16	0.249699
17	0.250858
18	0.254826
19	0.25745
20	0.252689
21	0.256352
22	0.256962
23	0.248356
24	0.248478
25	0.248722
26	0.248112
27	0.248295
28	0.245853
29	0.247013
30	0.247257
31	0.25452
32	0.252934
33	0.249454
34	0.25153
35	0.242435
36	0.243534
37	0.244877
38	0.23505
39	0.236393
40	0.24329
41	0.238773
42	0.234073
43	0.229435
44	0.229129
45	0.238285
46	0.236942
47	0.225956
48	0.222049
49	0.227054
50	0.232792
51	0.237736
52	0.23621
53	0.23035
54	0.221988
55	0.219364
56	0.227115
57	0.231632
58	0.225284
59	0.221927
60	0.225406
61	0.223026
62	0.227604
63	0.228519
64	0.223392
65	0.216861
66	0.223941
67	0.229313
68	0.219852
69	0.21442
70	0.216678
71	0.213077
72	0.215091
73	0.218936
74	0.218021
75	0.217594
76	0.215763
77	0.210513
78	0.21796
79	0.21735
80	0.213809
81	0.219486
82	0.21796
83	0.210575
84	0.216251
85	0.22089
86	0.21033
87	0.203494
88	0.210697
89	0.214786
90	0.211429
91	0.209476
92	0.206668
93	0.205875
94	0.209354
95	0.205509
96	0.20209
97	0.206973
98	0.207462
99	0.208988
100	0.208804
101	0.207156
102	0.202701
103	0.201907
104	0.207767
105	0.201846
106	0.20087
107	0.206973
108	0.204349
109	0.195743
110	0.196902
111	0.199893
112	0.195438
113	0.195377
114	0.19556
115	0.199344
116	0.197086
117	0.195804
118	0.198489
119	0.19733
120	0.193118
121	0.197208
122	0.201541
123	0.195499
124	0.190494
125	0.191043
126	0.194522
127	0.193729
128	0.190616
129	0.191958
130	0.19263
131	0.185306
132	0.189456
133	0.190555
134	0.183963
135	0.188724
136	0.194583
137	0.194339
138	0.191775
139	0.184024
140	0.187198
141	0.189029
142	0.183169
143	0.181216
144	0.181582
145	0.179873
146	0.175845
147	0.176516
148	0.178531
149	0.184756
150	0.182925
151	0.180301
152	0.183963
153	0.177493
154	0.179995
155	0.178714
156	0.181094
157	0.17261
158	0.174685
159	0.181338
160	0.183536
161	0.181094
162	0.17908
163	0.172976
164	0.17438
165	0.173098
166	0.176394
167	0.168399
168	0.16791
169	0.176394
170	0.178225
171	0.165225
172	0.158999
173	0.170169
174	0.174563
175	0.174807
176	0.170657
177	0.165774
178	0.171206
179	0.175723
180	0.172793
181	0.17023
182	0.174014
183	0.17084
184	0.166201
185	0.165713
186	0.166629
187	0.164248
188	0.167422
189	0.163088
190	0.16614
191	0.159365
192	0.166323
193	0.167666
194	0.160647
195	0.161196
196	0.165286
197	0.163577
198	0.165103
199	0.157717
200	0.158267
201	0.162234
202	0.162295
203	0.155581
204	0.154788
205	0.158083
206	0.158694
207	0.155032
208	0.15198
209	0.15259
210	0.15375
211	0.152651
212	0.157229
213	0.157351
214	0.153384
215	0.147219
216	0.158511
217	0.157961
218	0.157656
219	0.148501
220	0.148562
221	0.151369
222	0.151003
223	0.150149
224	0.148196
225	0.150088
226	0.157046
227	0.15259
228	0.151797
229	0.150088
230	0.152468
231	0.150027
232	0.14667
233	0.150454
234	0.145083
235	0.149599
236	0.147402
237	0.146792
238	0.146914
239	0.149722
240	0.149172
241	0.153689
242	0.146304
243	0.142214
244	0.1402
245	0.145815
246	0.149111
247	0.14258
248	0.145022
249	0.142336
250	0.140261
251	0.148074
252	0.14905
253	0.143679
254	0.142458
255	0.13489
256	0.14844
257	0.144228
258	0.141299
259	0.138918
260	0.135622
261	0.133425
262	0.136782
263	0.139956
264	0.140749
265	0.142702
266	0.137026
267	0.134646
268	0.146365
269	0.14435
270	0.135256
271	0.134951
272	0.135012
273	0.132998
274	0.132631
275	0.137148
276	0.134524
277	0.132998
278	0.137026
279	0.133425
280	0.139528
281	0.135256
282	0.131838
283	0.134218
284	0.134279
285	0.135622
286	0.138735
287	0.137026
288	0.131838
289	0.128237
290	0.122927
291	0.119997
292	0.128237
293	0.127077
294	0.122805
295	0.123476
296	0.133059
297	0.132326
298	0.129397
299	0.12549
300	0.123598
301	0.131594
302	0.129824
303	0.131716
304	0.129885
305	0.127077
306	0.134035
307	0.127565
308	0.129702
309	0.130922
310	0.133791
311	0.130922
312	0.12311
313	0.131106
314	0.127199
315	0.131228
316	0.131167
317	0.125856
318	0.127199
319	0.126528
320	0.123354
321	0.125551
