1	0.0933285
2	1
3	0.127632
4	0.247635
5	0.0917414
6	1
7	0.129463
8	0.251419
9	0.094244
10	1
11	0.127876
12	0.256485
13	0.0963194
14	1
15	0.12336
16	0.251724
17	0.0986388
18	1
19	0.120308
20	0.249954
21	0.0990051
22	1
23	0.120979
24	0.252152
25	0.0984557
26	1
27	0.125374
28	0.246902
29	0.0993103
30	1
31	0.120979
32	0.243423
33	0.0992492
34	1
35	0.122749
36	0.245926
37	0.0980895
38	1
39	0.125069
40	0.248306
41	0.102118
42	1
43	0.125191
44	0.250198
45	0.0983336
46	1
47	0.120918
48	0.254105
49	0.0963804
50	1
51	0.119941
52	0.254654
53	0.0959531
54	1
55	0.116462
56	0.255814
57	0.0980895
58	1
59	0.11988
60	0.255081
61	0.105353
62	1
63	0.121773
64	0.248001
65	0.103827
66	1
67	0.123787
68	0.247085
69	0.105658
70	1
71	0.121834
72	0.254166
73	0.10871
74	1
75	0.12043
76	0.254166
77	0.103278
78	1
79	0.119209
80	0.245559
81	0.107795
82	1
83	0.118843
84	0.240554
85	0.109382
86	1
87	0.119819
88	0.245437
89	0.107184
90	1
91	0.122627
92	0.243972
93	0.108222
94	1
95	0.119758
96	0.242202
97	0.110419
98	1
99	0.118721
100	0.242263
101	0.107306
102	1
103	0.123482
104	0.245743
105	0.112128
106	1
107	0.124153
108	0.244339
109	0.113899
110	1
111	0.118965
112	0.237136
113	0.112922
114	1
115	0.116767
116	0.235427
117	0.116218
118	1
119	0.113776
120	0.238723
121	0.115791
122	1
123	0.11573
124	0.242202
125	0.120552
126	1
127	0.11457
128	0.236587
129	0.121956
130	1
131	0.118171
132	0.236282
133	0.116523
134	1
135	0.117134
136	0.237319
137	0.118782
138	1
139	0.118293
140	0.240371
141	0.118721
142	1
143	0.11518
144	0.233596
145	0.119026
146	1
147	0.117134
148	0.230056
149	0.121467
150	1
151	0.11518
152	0.238906
153	0.125801
154	1
155	0.120063
156	0.236831
157	0.123665
158	1
159	0.118293
160	0.232009
161	0.122993
162	1
163	0.116889
164	0.234328
165	0.128487
166	1
167	0.117561
168	0.235061
169	0.128914
170	1
171	0.114814
172	0.228713
173	0.129586
174	1
175	0.113899
176	0.226943
177	0.129952
178	1
179	0.112861
180	0.232009
181	0.129891
182	1
183	0.111335
184	0.222914
185	0.135384
186	1
187	0.115363
188	0.218641
189	0.13691
190	1
191	0.110969
192	0.220778
193	0.142282
194	1
195	0.109809
196	0.219557
197	0.144174
198	1
199	0.115119
200	0.221388
201	0.144784
202	1
203	0.111457
204	0.223097
205	0.151621
206	1
207	0.107978
208	0.219069
209	0.154856
210	1
211	0.108649
212	0.219008
213	0.159739
214	1
215	0.110663
216	0.220839
217	0.164805
218	1
219	0.109565
220	0.217359
221	0.170482
222	1
223	0.109565
224	0.214246
225	0.180248
226	1
227	0.107734
228	0.213575
229	0.192822
230	1
231	0.10517
232	0.21565
233	0.20271
234	1
235	0.104926
236	0.21742
237	0.213636
238	1
239	0.106757
240	0.214002
241	0.227919
242	1
243	0.107123
244	0.213636
245	0.242202
246	1
247	0.103278
248	0.208204
249	0.258439
250	1
251	0.104621
252	0.208082
253	0.264787
254	1
255	0.104499
256	0.211256
257	0.281755
258	1
259	0.105963
260	0.216139
261	0.301044
262	1
263	0.1081
264	0.211805
265	0.325887
266	1
267	0.10578
268	0.206433
269	0.340231
270	1
271	0.103827
272	0.209913
273	0.354941
274	1
275	0.102423
276	0.204175
277	0.37661
278	1
279	0.104071
280	0.203504
281	0.403101
282	1
283	0.104499
284	0.206983
285	0.42245
286	1
287	0.106696
288	0.209119
289	0.440151
290	1
291	0.111335
292	0.209852
293	0.455594
294	1
295	0.104926
296	0.21095
297	0.467192
298	1
299	0.10224
300	0.204846
301	0.482757
302	1
303	0.101141
304	0.198865
305	0.504914
306	1
307	0.106513
308	0.200818
309	0.520784
310	1
311	0.102728
312	0.200452
313	0.535494
314	1
315	0.098944
316	0.203931
317	0.553317
318	1
319	0.0979064
320	0.205152
321	0.565708
322	1
323	0.101386
324	0.203137
325	0.57993
326	1
327	0.105963
328	0.197156
329	0.596472
330	1
331	0.104743
332	0.196057
333	0.613197
